,Source,Destination,Class,Page_Rank_Src,Page_Rank_Dst,Shortest_Path,Followers_Src,Followees_Src,Followers_Dst,Followees_Dst,Int_Followers,Int_Followees,Mutual_Follow,Adar_Index
176,61779,10269,1,0.0005755219349335334,0.0013101205471389415,3,2,15,9,3,0,0,0,0.0
177,61779,115439,1,0.0005755219349335334,0.0008158397733191126,5,2,15,4,2,0,0,0,0.0
178,61779,14131,1,0.0005755219349335334,0.002184795485324912,4,2,15,10,0,0,0,0,0.0
179,61779,9255,1,0.0005755219349335334,0.002182898923927915,3,2,15,24,0,0,0,0,0.0
180,61779,5628,1,0.0005755219349335334,0.000664478738143954,3,2,15,8,0,0,0,0,0.0
181,61779,20753,1,0.0005755219349335334,0.0010017097019026115,5,2,15,10,3,0,0,0,0.0
182,61779,168,1,0.0005755219349335334,0.001276135188759438,5,2,15,12,3,0,0,0,0.0
183,61779,13282,1,0.0005755219349335334,0.001640053875409304,3,2,15,17,3,0,0,0,0.0
184,61779,120913,1,0.0005755219349335334,0.000783565830270733,5,2,15,5,5,0,0,0,0.0
185,61779,10485,1,0.0005755219349335334,0.004143810416403718,3,2,15,21,2,0,0,0,0.0
186,61779,16497,1,0.0005755219349335334,0.000505345651711741,4,2,15,8,3,0,0,0,0.0
187,84322,51611,1,0.0021134928453950975,0.0009351224134081029,4,3,7,6,0,0,0,0,0.0
188,84322,119485,1,0.0021134928453950975,0.0024013266314469265,4,3,7,11,0,0,0,0,0.0
189,84322,11563,1,0.0021134928453950975,0.0017193733701153676,5,3,7,17,0,0,0,0,0.0
190,84322,14722,1,0.0021134928453950975,0.0012898173976475672,5,3,7,12,4,0,0,0,0.0
191,84322,14705,1,0.0021134928453950975,0.0029321980530430856,3,3,7,27,2,0,0,1,0.0
192,84322,5659,1,0.0021134928453950975,0.001731201793239819,3,3,7,17,0,0,0,0,0.0
193,268668,113269,1,0.0011716689295712612,0.0017578099140788395,4,2,17,2,7,0,0,1,0.0
194,268668,11336,1,0.0011716689295712612,0.002143107495255423,5,2,17,12,3,0,0,0,0.0
195,268668,68180,1,0.0011716689295712612,0.00037440306726231403,6,2,17,4,0,0,0,0,0.0
196,268668,52580,1,0.0011716689295712612,0.0010887491766525615,5,2,17,6,3,0,0,0,0.0
