,Source,Destination,Class,Page_Rank_Src,Page_Rank_Dst,Shortest_Path,Followers_Src,Followees_Src,Followers_Dst,Followees_Dst,Int_Followers,Int_Followees
1499,99061,431852,1,0.0007207462112087109,0.0005543908002546461,2,3,287,1,0,0,0
1500,99061,62945,1,0.0007207462112087109,0.0008958822355553499,3,3,287,4,0,0,0
1501,99061,62947,1,0.0007207462112087109,0.0005181080019033364,2,3,287,3,0,1,0
1502,99061,63051,1,0.0007207462112087109,0.0006480971368884932,4,3,287,3,0,0,0
1503,99061,431856,1,0.0007207462112087109,0.00029860043752437057,-1,3,287,0,0,0,0
1504,99061,63232,1,0.0007207462112087109,0.0012890111877571094,2,3,287,3,0,0,0
1505,99061,63015,1,0.0007207462112087109,0.0007272581881895518,2,3,287,4,0,0,0
1506,99061,186080,1,0.0007207462112087109,0.0011991755244021537,2,3,287,5,0,0,0
1507,99061,431858,1,0.0007207462112087109,0.0021363409591909754,2,3,287,2,0,0,0
1508,99061,431859,1,0.0007207462112087109,0.00029860043752437057,-1,3,287,0,1,0,0
1509,99061,431861,1,0.0007207462112087109,0.0010056613258528817,2,3,287,1,2,0,0
1510,99061,62958,1,0.0007207462112087109,0.0003167439197607868,2,3,287,5,1,1,0
1511,99061,431863,1,0.0007207462112087109,0.001412762425914447,3,3,287,3,0,0,0
1512,99061,63250,1,0.0007207462112087109,0.002433622757298661,2,3,287,4,1,0,0
1513,99061,431864,1,0.0007207462112087109,0.0004271274525770008,-1,3,287,0,0,0,0
1514,99061,431866,1,0.0007207462112087109,0.0006662556398969802,3,3,287,1,1,0,0
1515,99061,431867,1,0.0007207462112087109,0.0007733299115593325,3,3,287,2,0,0,0
1516,99061,186017,1,0.0007207462112087109,0.0003009077577828383,2,3,287,2,0,0,0
1517,99061,63075,1,0.0007207462112087109,0.00043490706523364976,2,3,287,4,1,0,1
1518,99061,98898,1,0.0007207462112087109,0.000672425163539992,2,3,287,2,1,1,0
1519,99061,431869,1,0.0007207462112087109,0.0004609222021886933,3,3,287,1,0,0,0
1520,99061,108803,1,0.0007207462112087109,0.0004886999759236633,2,3,287,2,0,1,0
1521,99061,262266,1,0.0007207462112087109,0.0013163707366458382,3,3,287,2,0,0,0
1522,99061,431870,1,0.0007207462112087109,0.002183922437183377,2,3,287,1,0,0,0
1523,99061,431871,1,0.0007207462112087109,0.0006816677533128548,3,3,287,1,0,0,0
1524,99061,431872,1,0.0007207462112087109,0.0012065006892593713,2,3,287,1,0,0,0
1525,99061,186318,1,0.0007207462112087109,0.0005147944715760133,2,3,287,2,0,0,0
1526,99061,431873,1,0.0007207462112087109,0.0013171014021961642,2,3,287,1,0,0,0
1527,99061,99028,1,0.0007207462112087109,0.0011163082555023117,2,3,287,5,0,1,0
1528,99061,62937,1,0.0007207462112087109,0.0021403000020359542,2,3,287,2,0,0,0
1529,99061,63003,1,0.0007207462112087109,0.0007250750965650903,2,3,287,3,0,0,0
1530,99061,108821,1,0.0007207462112087109,0.001201432063130658,2,3,287,3,0,1,0
1531,99061,431876,1,0.0007207462112087109,0.0013222887034459222,3,3,287,1,0,0,0
1532,99061,431877,1,0.0007207462112087109,0.000743847827783064,2,3,287,3,0,0,0
1533,99061,40857,1,0.0007207462112087109,0.0006873387620886535,2,3,287,3,2,1,0
1534,99061,431879,1,0.0007207462112087109,0.00029860043752437057,-1,3,287,0,0,0,0
1535,99061,431881,1,0.0007207462112087109,0.0004464643162803254,3,3,287,1,0,0,0
1536,99061,431882,1,0.0007207462112087109,0.0007919908081015891,3,3,287,1,0,0,0
1537,99061,98927,1,0.0007207462112087109,0.0014015816297718313,2,3,287,4,0,1,0
1538,99061,63023,1,0.0007207462112087109,0.0018324697052980604,2,3,287,4,0,0,0
1539,99061,152287,1,0.0007207462112087109,0.0007188145830713444,3,3,287,3,4,0,1
1540,99061,431885,1,0.0007207462112087109,0.0010909643366626453,2,3,287,1,1,0,1
1541,99061,62934,1,0.0007207462112087109,0.0009502787346222352,2,3,287,6,0,2,0
1542,99061,431886,1,0.0007207462112087109,0.0011596145016935864,2,3,287,2,4,0,2
1543,99061,152276,1,0.0007207462112087109,0.0016416826039333796,2,3,287,3,0,0,0
1544,99061,431888,1,0.0007207462112087109,0.0018179751203726776,2,3,287,1,0,0,0
1545,99061,63054,1,0.0007207462112087109,0.0007977977938736019,3,3,287,7,263,0,72
1546,99061,63050,1,0.0007207462112087109,0.0009767897498784127,2,3,287,2,0,0,0
1547,99061,98854,1,0.0007207462112087109,0.0011746049932152213,2,3,287,3,0,1,0
1548,99061,90885,1,0.0007207462112087109,0.0006006420294845678,2,3,287,5,1,0,0
1549,99061,431892,1,0.0007207462112087109,0.00039619417204015555,2,3,287,1,0,0,0
1550,99061,186317,1,0.0007207462112087109,0.0003009077577828383,2,3,287,2,0,0,0
1551,99061,108855,1,0.0007207462112087109,0.001980904088140839,2,3,287,3,0,1,0
1552,99061,99085,1,0.0007207462112087109,0.0003289929089142675,2,3,287,2,0,1,0
1553,99061,99119,1,0.0007207462112087109,0.0004284104907423939,2,3,287,4,0,1,0
1554,99061,431894,1,0.0007207462112087109,0.0018359913882596108,3,3,287,2,4,0,2
1555,99061,152348,1,0.0007207462112087109,0.00030438054125837247,3,3,287,2,0,0,0
1556,99061,4842,1,0.0007207462112087109,0.0014953085594941599,2,3,287,3,0,1,0
1557,99061,431898,1,0.0007207462112087109,0.0004146793534664325,3,3,287,2,0,0,0
1558,99061,152317,1,0.0007207462112087109,0.00030438054125837247,3,3,287,2,0,0,0
1559,99061,90878,1,0.0007207462112087109,0.001257207657525422,2,3,287,5,0,1,0
1560,99061,186311,1,0.0007207462112087109,0.0003009077577828383,2,3,287,2,0,0,0
1561,99061,186324,1,0.0007207462112087109,0.0005644624643451907,2,3,287,2,0,0,0
1562,99061,431907,1,0.0007207462112087109,0.0015034250826032728,3,3,287,3,0,0,0
1563,99061,48595,1,0.0007207462112087109,0.0003876409261890971,3,3,287,1,1,0,0
1564,99061,431908,1,0.0007207462112087109,0.0006127384981553682,2,3,287,4,0,0,0
1565,99061,431909,1,0.0007207462112087109,0.0007284646084537575,3,3,287,1,0,0,0
1566,99061,186188,1,0.0007207462112087109,0.0012694025656566608,2,3,287,3,0,0,0
1567,99061,4843,1,0.0007207462112087109,0.0008205585121626737,2,3,287,5,0,1,0
1568,99061,62925,1,0.0007207462112087109,0.0011968842362994378,2,3,287,3,0,0,0
1569,99061,431911,1,0.0007207462112087109,0.0025179399647112075,2,3,287,2,0,0,0
1570,99061,63039,1,0.0007207462112087109,0.000817773026674619,2,3,287,4,0,0,0
1571,99061,133056,1,0.0007207462112087109,0.0005474996922040518,2,3,287,1,0,0,0
1572,99061,431914,1,0.0007207462112087109,0.00041352255464342905,4,3,287,1,0,0,0
1573,99061,62936,1,0.0007207462112087109,0.0013324945249205407,2,3,287,4,1,2,1
1574,99061,431916,1,0.0007207462112087109,0.00029860043752437057,-1,3,287,0,0,0,0
1575,99061,99012,1,0.0007207462112087109,0.001202415059735335,2,3,287,4,0,1,0
1576,99061,431918,1,0.0007207462112087109,0.0010517256717100271,3,3,287,1,0,0,0
1577,99061,98831,1,0.0007207462112087109,0.000658264936261843,2,3,287,2,3,1,0
1578,99061,99054,1,0.0007207462112087109,0.0009146959540555744,2,3,287,4,0,1,0
1579,99061,431919,1,0.0007207462112087109,0.0005635526683016445,4,3,287,2,2,0,1
1580,99061,63247,1,0.0007207462112087109,0.0010574772739520041,3,3,287,3,0,0,0
1581,99061,431921,1,0.0007207462112087109,0.00029860043752437057,-1,3,287,0,0,0,0
1582,99061,90855,1,0.0007207462112087109,0.0009754481095718976,2,3,287,4,3,2,1
1583,99061,431924,1,0.0007207462112087109,0.0023595975646651963,3,3,287,2,0,0,0
1584,99061,99066,1,0.0007207462112087109,0.0009258550355210817,2,3,287,4,0,1,0
1585,99061,98964,1,0.0007207462112087109,0.0017657545612307568,2,3,287,3,0,1,0
1586,99061,98981,1,0.0007207462112087109,0.0005314405111974808,2,3,287,4,0,1,0
1587,99061,99099,1,0.0007207462112087109,0.0006714095003356535,2,3,287,2,0,1,0
1588,99061,99040,1,0.0007207462112087109,0.001177225099486901,2,3,287,4,0,1,0
1589,233178,8032,1,0.00029661587705586974,0.017016522644287786,6,0,1,39,0,0,0
1590,77550,34405,1,0.0007748829624010297,0.00554084168976875,-1,0,0,12,0,0,0
1591,77550,8032,1,0.0007748829624010297,0.017016522644287786,-1,0,0,39,0,0,0
1592,235393,8032,1,0.0013902916952027763,0.017016522644287786,8,0,1,39,0,0,0
1593,186245,63136,1,0.00040890962897085646,0.000861644300788282,7,2,9,4,0,0,0
1594,186245,62926,1,0.00040890962897085646,0.0003722015809654914,6,2,9,3,0,0,0
1595,186245,99036,1,0.00040890962897085646,0.0019281011945697917,6,2,9,4,0,0,0
1596,186245,98878,1,0.00040890962897085646,0.002440773427520059,6,2,9,3,0,0,0
1597,186245,152389,1,0.00040890962897085646,0.0004594052853667613,8,2,9,3,3,1,0
1598,186245,99028,1,0.00040890962897085646,0.0011163082555023117,5,2,9,5,0,1,0
1599,186245,63015,1,0.00040890962897085646,0.0007272581881895518,7,2,9,4,0,1,0
1600,186245,152398,1,0.00040890962897085646,0.0007328605657063452,6,2,9,3,1,1,0
1601,186245,99074,1,0.00040890962897085646,0.0017594119440487812,5,2,9,4,1,0,0
1602,46982,8032,1,0.0007538882402245283,0.017016522644287786,-1,0,0,39,0,0,0
1603,22407,8032,1,0.0008388323192310742,0.017016522644287786,3,0,1,39,0,0,0
1604,69523,20043,1,0.0009749217865280939,0.002598123205297245,-1,0,0,6,0,0,0
1605,128952,2650,1,0.0012719600325912343,0.012369811455396547,6,0,5,31,1,0,0
1606,128952,8032,1,0.0012719600325912343,0.017016522644287786,4,0,5,39,0,0,0
1607,106436,2650,1,0.0004251428921084999,0.012369811455396547,-1,0,0,31,1,0,0
1608,42959,2650,1,0.0005012193069414953,0.012369811455396547,6,0,2,31,1,0,0
1609,34767,8808,1,0.0004969061628992775,0.00047120889456653877,5,0,4,1,1,0,0
1610,34767,2650,1,0.0004969061628992775,0.012369811455396547,4,0,4,31,1,0,0
1611,161759,8032,1,0.00029661587705586974,0.017016522644287786,11,0,2,39,0,0,0
1612,161759,34405,1,0.00029661587705586974,0.00554084168976875,12,0,2,12,0,0,0
1613,75747,8032,1,0.0009894474885110186,0.017016522644287786,3,1,3,39,0,0,0
1614,194549,8032,1,0.0003860527686578737,0.017016522644287786,4,0,1,39,0,0,0
1615,431708,63172,0,0.0003143231145709949,0.003957319362236182,-1,2,0,2,0,1,0
1616,90837,431863,0,0.0008266661672807606,0.001412762425914447,-1,2,0,3,0,0,0
1617,90855,98917,0,0.0009754481095718976,0.0012751709328867639,7,4,3,2,1,1,0
1618,63248,108859,0,0.0014623495234033913,0.0015895155669759721,11,1,1,2,0,0,0
1619,48595,98853,0,0.0003876409261890971,0.0019579739255355536,8,1,1,4,0,0,0
1620,21938,99071,0,0.000523765915040217,0.00041604883711049315,8,0,4,2,0,0,0
1621,63181,63026,0,0.0005492936970670241,0.001916911762768378,-1,3,0,3,0,1,0
1622,186314,186323,0,0.0004482264739486073,0.0009480076494072674,7,1,1,5,0,1,0
1623,431812,186350,0,0.00029860043752437057,0.0004912472270655296,9,0,2,2,0,0,0
1624,98914,152308,0,0.0014130929932012566,0.002057758880777637,10,2,2,3,1,0,0
1625,63114,431793,0,0.0012082408009599604,0.0010166637759013262,8,5,1,2,0,1,0
1626,108828,98954,0,0.0003948568327507904,0.0008797924793510874,8,2,1,2,0,0,0
1627,186333,63147,0,0.0007218186807247721,0.0005077894710848601,7,2,2,2,0,0,0
1628,152372,41605,0,0.0003740018584162223,0.0006049428405647888,9,3,3,1,2,0,0
1629,186130,152273,0,0.0004981032503488143,0.0014630586175878764,6,3,1,4,0,1,0
1630,152334,186259,0,0.004230710193258687,0.0031575678175827346,-1,1,0,1,0,0,0
1631,98940,108854,0,0.0009774474618184726,0.0014797173576650477,-1,2,0,2,0,0,0
1632,152294,152328,0,0.0026398080267752474,0.0017843279091123787,6,2,2,3,3,1,0
1633,63132,62904,0,0.0003031860411992345,0.00059013001410195,10,0,3,3,4,0,0
1634,62996,63250,0,0.0009333864728607716,0.002433622757298661,-1,5,0,4,1,2,0
1635,152304,431864,0,0.00030239598078987164,0.0004271274525770008,-1,0,0,0,0,0,0
1636,63030,63031,0,0.0009740179465721056,0.0012231489065683242,6,2,2,3,173,1,1
1637,98827,152401,0,0.0011714006887337967,0.0014562923083220052,6,5,4,3,2,1,0
1638,62834,98914,0,0.0005578755203328199,0.0014130929932012566,5,3,3,2,2,0,0
1639,152355,63102,0,0.0007299749025274256,0.004063300597666524,-1,3,0,3,3,1,0
1640,90878,98856,0,0.001257207657525422,0.001081246581907677,-1,5,0,3,2,1,0
1641,310138,62924,0,0.0012604125656766232,0.0013549292611706994,4,1,3,6,0,0,0
1642,63191,186286,0,0.00043574259384862027,0.0010471768480890702,5,4,1,4,0,1,0
1643,63092,63247,0,0.0004957077546878738,0.0010574772739520041,-1,1,0,3,0,1,0
1644,63082,146650,0,0.00047788952827944276,0.0007766330848738697,9,3,3,3,42,0,0
1645,431750,152381,0,0.0012555747114968195,0.001090279459431543,15,2,1,4,0,0,0
1646,99072,186076,0,0.004013935609096346,0.00414461422179997,-1,2,0,1,0,0,0
1647,62998,186188,0,0.0008882954230649861,0.0012694025656566608,5,2,1,3,0,1,0
1648,431816,98972,0,0.00048012127589043996,0.0015887292068896993,-1,2,0,1,2,0,0
1649,186222,186080,0,0.0002989231973143375,0.0011991755244021537,7,0,5,5,0,0,0
1650,63036,152283,0,0.0013679645333459247,0.0015321167738135445,-1,3,0,1,1,1,0
1651,90856,431716,0,0.0011225580199177622,0.0008619884580853721,-1,4,0,2,1,1,0
1652,63126,63048,0,0.0006659959940666616,0.002365201551323039,9,2,1,3,0,1,0
1653,186130,108848,0,0.0004981032503488143,0.0007064535265543098,-1,3,1,1,0,0,0
1654,431716,152346,0,0.0008619884580853721,0.000964150930517231,5,2,1,2,0,0,0
1655,63043,186321,0,0.00035473275848499667,0.00048612664837780183,9,0,1,4,0,0,0
1656,62922,431907,0,0.0007775793636219481,0.0015034250826032728,6,1,2,3,0,0,0
1657,186204,152262,0,0.0014549448718885981,0.0009255982828648254,-1,2,0,3,1,1,0
1658,99102,108852,0,0.001016395900335443,0.0012625584208790436,7,2,2,3,0,0,0
1659,108780,98894,0,0.0003024090914149193,0.0007649089474187261,6,2,1,2,1,0,0
1660,152365,63072,0,0.00030239598078987164,0.0006280108910852104,9,0,2,4,0,0,0
1661,186276,186144,0,0.0011274492284140617,0.0010146334728552077,9,1,3,2,0,1,0
1662,431783,62896,0,0.001322257347302858,0.002603166070811587,13,2,1,2,0,0,0
1663,63002,62966,0,0.002974925709429542,0.0018525024934709653,9,1,1,4,0,1,0
1664,2650,431791,0,0.012369811455396547,0.006805012211516038,3,31,1,3,0,0,0
1665,161759,63098,0,0.00029661587705586974,0.0003662218867012838,-1,0,2,0,0,0,0
1666,186257,62834,0,0.0007975069721900382,0.0005578755203328199,8,1,3,3,3,0,0
1667,186340,65862,0,0.0004415060944368886,0.00042173599512385237,-1,1,1,0,0,0,0
1668,63102,152266,0,0.004063300597666524,0.0015318215704266144,5,3,3,4,0,1,0
1669,152353,62798,0,0.0005614114274782607,0.0008851522643569263,5,1,2,3,0,0,0
1670,99073,63108,0,0.0006638244113527723,0.0004241763753321326,14,1,3,4,1,0,0
1671,99007,63166,0,0.0003327884521797685,0.00098895655395681,2,2,4,4,0,0,0
1672,431863,62937,0,0.001412762425914447,0.0021403000020359542,-1,3,0,2,0,1,0
1673,431869,62928,0,0.0004609222021886933,0.001685220725756516,-1,1,0,1,0,0,0
1674,99055,152293,0,0.0004922184675898499,0.0007228749646325575,-1,2,0,2,0,0,0
1675,186062,63111,0,0.001206195745630753,0.001922985942497787,-1,2,0,1,0,0,0
1676,152379,99040,0,0.0009377685656259045,0.001177225099486901,14,3,1,4,0,1,0
1677,63003,98956,0,0.0007250750965650903,0.0005323966795623373,-1,3,0,1,0,0,0
1678,63129,90853,0,0.0005417695567605895,0.0005909219497653904,3,4,1,6,0,2,0
1679,63075,104094,0,0.00043490706523364976,0.0005891701301149784,-1,4,1,0,1,0,0
1680,222209,63032,0,0.002125351623381973,0.0021590960150169483,-1,1,0,3,0,0,0
1681,186316,62896,0,0.0004894896217237459,0.002603166070811587,-1,1,0,2,0,0,0
1682,63008,431877,0,0.000656620510326846,0.000743847827783064,9,2,1,3,0,1,0
1683,80516,63206,0,0.0005295355172162063,0.0007654426467653096,5,0,3,3,1,0,0
1684,108769,63177,0,0.0009967084314744634,0.0031050813953925976,-1,2,0,2,0,0,0
1685,98890,186144,0,0.0004659892252311123,0.0010146334728552077,-1,1,0,2,0,0,0
1686,62962,63074,0,0.0006977940799821752,0.0018893426313873107,-1,3,0,2,0,1,0
1687,62894,207699,0,0.000991307808659529,0.002991641240885022,6,2,2,1,1,0,0
1688,152362,186303,0,0.0021766811142236576,0.002651968638691464,13,2,1,4,0,0,0
1689,431744,186146,0,0.00029860043752437057,0.0008985161611223254,10,0,2,2,1,0,0
1690,186132,160651,0,0.0006193344426258942,0.0004719818490944057,-1,2,0,0,0,0,0
1691,36443,121572,0,0.000959597798648843,0.0007679943441107485,-1,2,1,0,2,0,0
1692,62864,63047,0,0.0010143260167378811,0.0034973002149109524,4,2,3,4,0,1,0
1693,63241,186020,0,0.0004343601546721077,0.0006141097040667674,7,2,2,2,0,1,0
1694,337028,6619,0,0.00029860043752437057,0.0005085664015820339,-1,0,0,0,5,0,0
1695,431812,98964,0,0.00029860043752437057,0.0017657545612307568,7,0,2,3,0,0,0
1696,63196,99106,0,0.0011044224131466402,0.002207175476567958,6,5,2,3,0,0,0
1697,152321,108783,0,0.0007326656046044867,0.0007106373838921332,9,3,2,3,0,0,0
1698,186257,186056,0,0.0007975069721900382,0.0009373907486799977,6,1,3,2,0,1,0
1699,108774,108814,0,0.0006496905097427127,0.0009319547780122185,8,2,2,3,0,1,0
1700,431750,62931,0,0.0012555747114968195,0.0017009869899380346,-1,2,1,1,0,0,0
1701,152385,63228,0,0.0013905424633447994,0.0011238980481050472,-1,2,0,3,0,0,0
1702,62854,186047,0,0.00043958013205225717,0.0008359035475206974,10,1,1,3,0,0,0
1703,186100,431731,0,0.0018859680263718722,0.0009177081077810399,10,1,3,2,2,0,0
1704,186197,431841,0,0.0007857335714258661,0.002067289343314111,5,2,2,2,3,0,0
1705,63132,152266,0,0.0003031860411992345,0.0015318215704266144,7,0,3,4,0,0,0
1706,62936,63173,0,0.0013324945249205407,0.0008810084763902625,12,4,1,3,0,2,0
1707,98856,99100,0,0.001081246581907677,0.0007868484270136451,7,3,2,2,2,1,0
1708,152344,108809,0,0.0006958261382931119,0.0005735529762368118,15,1,4,3,0,0,0
1709,63035,62872,0,0.0014118286191441272,0.0018749039086001997,-1,7,0,1,0,1,0
1710,63196,152305,0,0.0011044224131466402,0.0007001777241088202,10,5,2,2,1,0,0
1711,63102,152315,0,0.004063300597666524,0.0032284040889624063,5,3,3,4,0,1,0
1712,99059,63208,0,0.0012569226361162206,0.0007224372339867788,6,3,4,4,0,1,0
1713,62864,75747,0,0.0010143260167378811,0.0009894474885110186,10,2,3,1,3,0,0
1714,186134,108855,0,0.0016929156839948162,0.001980904088140839,7,1,1,3,0,0,0
1715,90882,152294,0,0.0013317489967249448,0.0026398080267752474,-1,4,0,2,2,1,0
1716,52118,128952,0,0.0007503318255627381,0.0012719600325912343,-1,0,2,0,5,0,1
1717,295560,186193,0,0.0007717740497442309,0.0005831547870355108,4,0,3,4,3,0,0
1718,186031,62791,0,0.002352409048123895,0.001296631598961561,13,3,1,2,1,0,0
1719,90887,186076,0,0.0003112685696946623,0.00414461422179997,-1,2,0,1,0,0,0
1720,63255,431840,0,0.0004208372572309265,0.0015389713719078353,8,2,3,4,0,0,0
1721,186179,63051,0,0.0002989231973143375,0.0006480971368884932,12,0,1,3,0,0,0
1722,63121,431822,0,0.002249515528912954,0.0024661928152408478,12,6,1,2,0,1,0
1723,186243,63130,0,0.0017238410121048669,0.001669653591448418,5,2,2,3,0,1,0
1724,431859,62954,0,0.00029860043752437057,0.0006533372429558216,7,0,1,3,1,0,0
1725,186115,108825,0,0.0003009077577828383,0.0003954372098608472,7,2,1,5,0,2,0
1726,108776,152386,0,0.0023045100718956843,0.002585168931636416,-1,2,0,1,0,0,0
1727,186222,63113,0,0.0002989231973143375,0.003135092048640878,7,0,5,5,0,0,0
1728,186173,66402,0,0.0002989231973143375,0.0003813174765863117,-1,0,1,0,1,0,0
1729,63020,63035,0,0.00039624275633120545,0.0014118286191441272,9,3,1,7,0,2,0
1730,108787,186134,0,0.0003024090914149193,0.0016929156839948162,-1,2,0,1,1,1,0
1731,98878,90883,0,0.002440773427520059,0.0024978353730277956,-1,3,0,4,0,1,0
1732,152274,4842,0,0.000582733848528327,0.0014953085594941599,-1,3,0,3,0,0,0
1733,105621,17472,0,0.0002989231973143375,0.0009048319698677148,18,0,1,2,1,0,0
1734,431894,186080,0,0.0018359913882596108,0.0011991755244021537,7,2,4,5,0,1,0
1735,431886,63030,0,0.0011596145016935864,0.0009740179465721056,5,2,4,2,2,0,0
1736,98927,431781,0,0.0014015816297718313,0.0011373297964257076,-1,4,0,2,0,1,0
1737,186078,63222,0,0.0006136358922294633,0.0004356959466373888,2,1,2,3,0,1,0
1738,63049,98903,0,0.0003167439197607868,0.003846790772023028,5,5,1,2,0,0,0
1739,152308,90861,0,0.002057758880777637,0.001643852875937649,14,3,1,3,0,0,0
1740,62958,186326,0,0.0003167439197607868,0.0008393803900572552,9,5,1,2,0,1,0
1741,63132,98989,0,0.0003031860411992345,0.0006742921714862839,6,0,3,2,1,0,0
1742,63125,63081,0,0.0017172538223118243,0.0021075872754722355,-1,1,0,2,2,1,0
1743,48595,186223,0,0.0003876409261890971,0.000465685334139299,-1,1,1,2,2,1,0
1744,99017,98972,0,0.0010037147924062718,0.0015887292068896993,-1,2,0,1,2,1,0
1745,152307,62991,0,0.0007609217012722604,0.000987257400869229,-1,1,0,6,0,1,0
1746,98972,152318,0,0.0015887292068896993,0.001514232998552551,8,1,2,2,0,0,0
1747,99102,193990,0,0.001016395900335443,0.002076227613227035,2,2,2,1,2,0,0
1748,63115,62864,0,0.002906122659021504,0.0010143260167378811,8,3,4,2,3,1,0
1749,186192,98933,0,0.0002989231973143375,0.0005655104079839881,-1,0,0,1,0,0,0
1750,186204,63164,0,0.0014549448718885981,0.0010196901970630045,-1,2,0,2,0,0,0
1751,186123,186270,0,0.00043724762966074806,0.0016289425216148045,8,2,2,3,1,1,0
1752,63054,152372,0,0.0007977977938736019,0.0003740018584162223,2,7,263,3,3,2,0
1753,152250,186038,0,0.0012851598309270042,0.000845091347878598,-1,2,0,1,0,0,0
1754,186278,63026,0,0.0008982648506556206,0.001916911762768378,-1,2,0,3,0,0,0
1755,146320,186106,0,0.0003942377581798879,0.0007192655432177884,11,0,2,2,1,0,0
1756,186107,108858,0,0.0005541852144593072,0.0010894918723737949,-1,2,0,3,0,1,0
1757,98829,62931,0,0.0005629780465278486,0.0017009869899380346,-1,2,0,1,0,0,0
1758,63021,63124,0,0.0003054933614577022,0.0008235843132697227,-1,2,0,1,0,1,0
1759,186029,431763,0,0.0002989231973143375,0.0007689933654339762,-1,0,0,2,0,0,0
1760,99040,152315,0,0.001177225099486901,0.0032284040889624063,-1,4,0,4,0,0,0
1761,62972,63148,0,0.001322565716886689,0.001577784738762943,-1,3,0,2,0,2,0
1762,431861,60820,0,0.0010056613258528817,0.0011366781183292304,9,1,2,1,4,0,0
1763,63203,431907,0,0.0031405414575984628,0.0015034250826032728,7,1,3,3,0,0,0
1764,63250,99080,0,0.002433622757298661,0.0010205462572961475,16,4,1,3,0,0,0
1765,108768,62872,0,0.0004314460511790831,0.0018749039086001997,-1,3,0,1,0,0,0
1766,57813,63185,0,0.00029661587705586974,0.00062002383153647,9,0,2,2,0,0,0
1767,152399,26254,0,0.00030239598078987164,0.0010594416866944354,-1,0,0,0,1,0,0
1768,431760,186347,0,0.0017104147922843709,0.0010249417501877424,-1,5,0,1,1,0,0
1769,186213,62825,0,0.000840459179441298,0.0007902708927516012,10,1,2,3,0,0,0
1770,186341,186277,0,0.0002989231973143375,0.001136302561354636,6,0,1,2,0,0,0
1771,8452,186022,0,0.00029661587705586974,0.0005080911093850525,-1,0,1,1,4,0,0
1772,152389,186219,0,0.0004594052853667613,0.0012693718202373713,9,3,3,4,0,1,0
1773,63255,63224,0,0.0004208372572309265,0.0003926229328012384,8,2,3,2,0,1,0
1774,98863,62974,0,0.0009127401105586371,0.0005618773320748896,7,4,2,2,2,0,0
1775,130020,63185,0,0.00043651023111609955,0.00062002383153647,-1,0,2,2,0,0,0
1776,186100,62956,0,0.0018859680263718722,0.0013229933383489577,6,1,3,2,0,0,0
1777,52560,62812,0,0.0003829893004571052,0.0006150512662534826,12,0,2,2,0,0,0
1778,186060,62874,0,0.0007494918275671775,0.0008349235662450175,9,2,1,3,0,0,0
1779,63221,186064,0,0.001036572851543344,0.00100370368989756,8,4,1,3,0,0,0
1780,12834,108775,0,0.0015435319050067153,0.0006302848079771383,11,0,4,3,2,0,0
1781,186135,63054,0,0.0002989231973143375,0.0007977977938736019,6,0,1,7,263,0,0
1782,62864,186274,0,0.0010143260167378811,0.0005865148398194288,3,2,3,3,1,0,0
1783,152323,105702,0,0.0008516988987648216,0.0009055299588446634,15,1,2,1,2,0,0
1784,63073,63007,0,0.0005166157439799391,0.0006653387868584422,3,4,120,4,0,1,0
1785,63203,186308,0,0.0031405414575984628,0.0009667867127600908,8,1,3,2,0,0,0
1786,63188,431793,0,0.0008837032412749299,0.0010166637759013262,-1,2,0,2,0,0,0
1787,186173,186321,0,0.0002989231973143375,0.00048612664837780183,9,0,1,4,0,0,0
1788,63222,152356,0,0.0004356959466373888,0.0004897775827329226,-1,3,0,2,0,1,0
1789,108840,98831,0,0.0003873497858683776,0.000658264936261843,-1,2,0,2,3,1,0
1790,62913,62827,0,0.0013572902876452175,0.0008798372489918261,-1,1,0,1,0,1,0
1791,186131,108770,0,0.0003009077577828383,0.00043030427278005707,9,2,1,3,0,1,0
1792,63145,99060,0,0.0016028559489168464,0.0005541583864301139,6,3,4,2,0,0,0
1793,63198,63039,0,0.0005934127969646941,0.000817773026674619,-1,3,0,4,0,3,0
1794,99088,99119,0,0.00034273102549239095,0.0004284104907423939,6,2,1,4,0,1,0
1795,186223,98929,0,0.000465685334139299,0.0005941995536227094,7,2,2,4,0,0,0
1796,98995,63085,0,0.0008089483579335225,0.0011113900571141724,-1,2,0,4,0,1,0
1797,99057,62828,0,0.002185656482026996,0.0015191499243066707,5,1,1,3,0,0,0
1798,431815,431711,0,0.002449154716159042,0.0029780822434350854,15,3,1,3,0,1,0
1799,431770,186251,0,0.0006825527376216663,0.0007084709375361202,-1,1,0,2,0,0,0
1800,63264,90885,0,0.0006707507673751935,0.0006006420294845678,11,6,2,5,1,3,0
1801,63213,40239,0,0.0003031860411992345,0.0014860260745725102,-1,0,0,1,0,0,0
1802,431870,63259,0,0.002183922437183377,0.002159026462745751,-1,1,0,1,2,0,0
1803,186217,186237,0,0.0014771073055124078,0.0011201599914873368,8,1,3,2,1,1,0
1804,108826,186045,0,0.0004909815649277623,0.0010258359261150832,10,1,1,2,0,0,0
1805,62857,186118,0,0.0003031860411992345,0.0006457633579270853,8,0,2,2,0,0,0
1806,99064,108855,0,0.00042087870555702385,0.001980904088140839,-1,2,0,3,0,0,0
1807,186060,62836,0,0.0007494918275671775,0.0019308225122561626,-1,2,1,1,2,0,0
